"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","215923166307130304_1","2025-11-01","Jharkhand","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"DELIVERED","215923638884737536_1","2025-11-01","Delhi","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","10-11 Years","1","280.0","280.0",
"RTO_COMPLETE","215928984297511872_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","3-4 Years","1","210.0","210.0",
"DELIVERED","215932475683479680_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","11-12 Years","1","290.0","290.0",
"RTO_COMPLETE","215937268484116736_1","2025-11-01","Chhattisgarh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","2-3 Years","1","180.0","180.0",
"DELIVERED","215940493175267456_1","2025-11-01","Kerala","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","5-6 Years","1","230.0","230.0",
"DELIVERED","215943179530510848_1","2025-11-01","Mizoram","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","6-7 Years","1","240.0","240.0",
"DELIVERED","215949526685683968_1","2025-11-01","Uttar Pradesh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","13-14 Years","1","285.0","285.0",
"CANCELLED","215954511394873856_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"CANCELLED","215955572633477632_1","2025-11-01","Andhra Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","9-10 Years","1","270.0","270.0",
"DELIVERED","215955723641004544_1","2025-11-01","Uttar Pradesh","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","7-8 Years","1","250.0","250.0",
"DELIVERED","215976355032310272_1","2025-11-01","Bihar","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"RTO_COMPLETE","215976897065229248_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","9-10 Years","1","270.0","270.0",
"DELIVERED","215979679772538240_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","9-10 Years","1","270.0","270.0",
"CANCELLED","215984135499117952_1","2025-11-01","Odisha","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"RTO_COMPLETE","215989726506679232_1","2025-11-01","Punjab","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","13-14 Years","1","310.0","310.0",
"CANCELLED","215993299525542400_1","2025-11-01","Uttar Pradesh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","13-14 Years","1","285.0","285.0",
"DELIVERED","215994267179654080_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","14-15 Years","1","320.0","320.0",
"DELIVERED","215995018916368640_1","2025-11-01","Bihar","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","9-10 Years","1","270.0","270.0",
"RTO_COMPLETE","215997468546277504_1","2025-11-01","Kerala","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","215998527180218880_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","6-7 Years","1","240.0","240.0",
"DELIVERED","215998881169903872_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","13-14 Years","1","310.0","310.0",
"DELIVERED","216000822789240192_1","2025-11-01","Delhi","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","13-14 Years","1","310.0","310.0",
"DELIVERED","216001812943446528_1","2025-11-01","Andhra Pradesh","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","12-13 Years","1","300.0","300.0",
"RTO_COMPLETE","216003230538506752_1","2025-11-01","Uttarakhand","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","8-9 Years","1","260.0","260.0",
"DELIVERED","216003499199273920_1","2025-11-01","Haryana","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","14-15 Years","1","320.0","320.0",
"CANCELLED","216004012956220352_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","11-12 Years","1","290.0","290.0",
"RTO_COMPLETE","216004155508030400_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","12-13 Years","1","300.0","300.0",
"RTO_COMPLETE","216004173161012160_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","10-11 Years","1","280.0","280.0",
"CANCELLED","216005061507054528_1","2025-11-01","Maharashtra","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","3-4 Years","1","190.0","190.0",
"DELIVERED","216005638424334592_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"DELIVERED","216005800353829120_1","2025-11-01","Jharkhand","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","13-14 Years","1","310.0","310.0",
"DELIVERED","216006529231592384_1","2025-11-01","Delhi","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"DELIVERED","216007480977887488_1","2025-11-01","Chhattisgarh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","10-11 Years","1","260.0","260.0",
"DELIVERED","216007556711424128_1","2025-11-01","Uttar Pradesh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","10-11 Years","1","260.0","260.0",
"RTO_COMPLETE","216009056132494720_1","2025-11-01","Bihar","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","3-4 Years","1","190.0","190.0",
"DELIVERED","216009282712473856_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","13-14 Years","1","310.0","310.0",
"DELIVERED","216009832506883008_1","2025-11-01","Jharkhand","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"DELIVERED","216010354928417728_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","14-15 Years","1","320.0","320.0",
"DELIVERED","216011127858106624_1","2025-11-01","Jharkhand","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"DELIVERED","216012060815106176_1","2025-11-01","Gujarat","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","9-10 Years","1","270.0","270.0",
"DELIVERED","216012087175125952_1","2025-11-01","Assam","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"RTO_COMPLETE","216012626118021376_1","2025-11-01","Tripura","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","11-12 Years","1","290.0","290.0",
"DELIVERED","216013123944674688_1","2025-11-01","Himachal Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"DELIVERED","216013308716678080_1","2025-11-01","Punjab","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","7-8 Years","1","250.0","250.0",
"RTO_COMPLETE","216013825554747648_1","2025-11-01","Gujarat","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","11-12 Years","1","270.0","270.0",
"RTO_COMPLETE","216014017210458624_1","2025-11-01","Assam","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","216014410291903424_1","2025-11-01","Bihar","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","7-8 Years","1","230.0","230.0",
"RTO_COMPLETE","216014638104678656_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","14-15 Years","1","320.0","320.0",
"DELIVERED","216014710947156224_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","4-5 Years","1","220.0","220.0",
"DELIVERED","216015094902132992_1","2025-11-01","Chandigarh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","10-11 Years","1","280.0","280.0",
"DELIVERED","216014968222086528_1","2025-11-01","Himachal Pradesh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","11-12 Years","1","270.0","262.0",
"DELIVERED","216015644150436096_1","2025-11-01","Punjab","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"RTO_COMPLETE","216016179242963200_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","10-11 Years","1","280.0","280.0",
"DELIVERED","216016313771916225_1","2025-11-01","Haryana","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","3-4 Years","1","210.0","210.0",
"DELIVERED","216017651071557760_1","2025-11-01","Bihar","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","13-14 Years","1","300.0","300.0",
"DELIVERED","216017674596228032_1","2025-11-01","Rajasthan","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"RTO_COMPLETE","216017818210378240_1","2025-11-01","Rajasthan","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","10-11 Years","1","280.0","280.0",
"DELIVERED","216017965669523968_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","9-10 Years","1","270.0","270.0",
"DELIVERED","216018305516862400_1","2025-11-01","Himachal Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"DELIVERED","216018481304674432_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"CANCELLED","216018736049585088_1","2025-11-01","Andhra Pradesh","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","2-3 Years","1","180.0","180.0",
"DELIVERED","216019506865862016_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","7-8 Years","1","250.0","250.0",
"RTO_COMPLETE","216019705453902784_1","2025-11-01","Bihar","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","1-2 Years","1","170.0","170.0",
"RTO_COMPLETE","216019751356703232_1","2025-11-01","Andhra Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","10-11 Years","1","280.0","280.0",
"DELIVERED","216019800086127104_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","3-4 Years","1","210.0","210.0",
"CANCELLED","216019891055205312_1","2025-11-01","Rajasthan","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","10-11 Years","1","260.0","253.0",
"CANCELLED","216020030101091712_1","2025-11-01","Uttarakhand","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","13-14 Years","1","310.0","310.0",
"DELIVERED","216020306485083072_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","13-14 Years","1","310.0","310.0",
"CANCELLED","216020620030278592_1","2025-11-01","Punjab","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","6-7 Years","1","240.0","240.0",
"DELIVERED","216021399399408128_1","2025-11-01","Jharkhand","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","6-7 Years","1","240.0","240.0",
"DELIVERED","216021835418280448_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","14-15 Years","1","320.0","320.0",
"DELIVERED","216022210187731456_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","3-4 Years","1","210.0","210.0",
"RTO_COMPLETE","216022862984344960_1","2025-11-01","Uttar Pradesh","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","8-9 Years","1","260.0","260.0",
"DELIVERED","216022878835286144_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","9-10 Years","1","270.0","270.0",
"DELIVERED","216023100146555840_1","2025-11-01","Bihar","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","7-8 Years","1","250.0","250.0",
"RTO_COMPLETE","216023164113886144_1","2025-11-01","Himachal Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","0-1 Years","1","170.0","170.0",
"DELIVERED","216023714603703232_1","2025-11-01","Maharashtra","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","11-12 Years","1","290.0","290.0",
"RTO_COMPLETE","216023760687702528_1","2025-11-01","Andhra Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","7-8 Years","1","250.0","250.0",
"DELIVERED","216024580099514880_1","2025-11-01","Delhi","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","216024961051369600_1","2025-11-01","Uttar Pradesh","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","12-13 Years","1","300.0","300.0",
"DELIVERED","216025042030459840_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","4-5 Years","1","220.0","220.0",
"DELIVERED","216025099891220992_1","2025-11-01","Uttarakhand","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","11-12 Years","1","290.0","290.0",
"DELIVERED","216025196392586176_1","2025-11-01","Madhya Pradesh","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","9-10 Years","1","270.0","270.0",
"RTO_COMPLETE","216025610619036160_1","2025-11-01","Uttar Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","216025804597207552_1","2025-11-01","Himachal Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"RTO_COMPLETE","216026782058445760_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","1-2 Years","1","190.0","190.0",
"RTO_COMPLETE","216026829890288576_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Red+Black","12-13 Years","1","300.0","300.0",
"DELIVERED","216026929952955328_1","2025-11-01","Madhya Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
"DELIVERED","216027202771456258_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","1-2 Years","1","190.0","190.0",
"CANCELLED","216027311844334528_1","2025-11-01","Punjab","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","10-11 Years","1","280.0","280.0",
"DELIVERED","216027384837804288_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","10-11 Years","1","280.0","280.0",
"DELIVERED","216027515138055104_1","2025-11-01","Chhattisgarh","Princess Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Pink+Black","9-10 Years","1","270.0","270.0",
"DELIVERED","216028023845059520_1","2025-11-01","Haryana","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","8-9 Years","1","240.0","240.0",
"DELIVERED","216028253587217344_1","2025-11-01","Uttarakhand","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","5-6 Years","1","230.0","230.0",
"CANCELLED","216028288392733184_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","6-7 Years","1","240.0","240.0",
"DELIVERED","216029141585132480_1","2025-11-01","Haryana","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"SHIPPED","216029197617176704_1","2025-11-01","Maharashtra","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","11-12 Years","1","270.0","270.0",
"DELIVERED","216029752288715264_1","2025-11-01","Bihar","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","9-10 Years","1","250.0","250.0",
"CANCELLED","216030695952251840_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","14-15 Years","1","320.0","320.0",
"DELIVERED","216031625107181824_1","2025-11-01","Telangana","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","8-9 Years","1","260.0","260.0",
"DELIVERED","216031973507890112_1","2025-11-01","Haryana","Flawsome Funky Boys Top & Bottom Sets","122- King Pista","9-10 Years","1","250.0","250.0",
"DELIVERED","216032230493233664_1","2025-11-01","Uttar Pradesh","Pretty Elegant Girls Top & Bottom Sets","205-(Girls)(Full Sleeve)-Flower Ring Girl-Dark pink+Black","7-8 Years","1","250.0","250.0",
