"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","186564168102249152_1","2025-08-12","West Bengal","Princess Elegant Girls Top & Bottom Sets","29-(Girls)(Half Sleeve)(Joggeres)Ribbon Ladies-White+Mahendi","12-13 Years","1","320.0","320.0",
"RTO_COMPLETE","186573851563422272_1","2025-08-12","Gujarat","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","12-13 Years","1","350.0","350.0",
"DELIVERED","186575014383108288_1","2025-08-12","Andhra Pradesh","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-7 Years","1","230.0","230.0",
"RTO_COMPLETE","186578508494959168_1","2025-08-12","Bihar","Tinkle Elegant Girls Top & Bottom Sets","94(Girls)(Half Sleeve)-Baby Hair-White+Baby Pink","9-10 Years","1","320.0","320.0",
"CANCELLED","186578586269171906_1","2025-08-12","Gujarat","Modern Stylish Boys Top & Bottom Sets","121-ABCD-WHITE","13-14 Years","1","240.0","240.0",
"DELIVERED","186579030816096896_1","2025-08-12","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Red+Black","4-5 Years","1","230.0","230.0",
"CANCELLED","186582008343007491_1","2025-08-12","Maharashtra","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","2-3 Years","1","250.0","243.0",
"DELIVERED","186585326465909441_1","2025-08-12","Tamil Nadu","Pretty Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Full Black","8-9 Years","1","270.0","270.0",
"DELIVERED","186597850862336768_1","2025-08-12","Telangana","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","7-8 Years","1","300.0","300.0",
"CANCELLED","186603564104170112_1","2025-08-12","Jharkhand","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","9-10 Years","1","320.0","320.0",
"RTO_COMPLETE","186606652441508352_1","2025-08-12","Arunachal Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","12-13 Years","1","350.0","350.0",
"DELIVERED","186617875527434947_1","2025-08-12","Kerala","Tinkle  Boys Top & Bottom Sets","15-(Boys)(FS)Super Mario-Black+Brown","7-8 Years","1","300.0","291.0",
"DELIVERED","186619361149370560_1","2025-08-12","Madhya Pradesh","Agile Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-White+Black","14-15 Years","1","310.0","310.0",
"DELIVERED","186629459494015232_1","2025-08-12","Odisha","Cute  Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186632390377800384_1","2025-08-12","Maharashtra","Pretty Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Red+Black","10-11 Years","1","270.0","262.0",
"DELIVERED","186636939209540288_1","2025-08-12","Odisha","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","10-11 Years","1","330.0","330.0",
"DELIVERED","186638086356103744_1","2025-08-12","Telangana","Pretty Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Full Black","12-13 Years","1","310.0","310.0",
"RTO_COMPLETE","186638125803532864_1","2025-08-12","Maharashtra","Modern Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Red+Black","12-13 Years","1","310.0","310.0",
"DELIVERED","186639823972631168_1","2025-08-12","Uttar Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186641418047226496_1","2025-08-12","Andhra Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186645371706737344_1","2025-08-12","Chhattisgarh","FABOZA top bottom set for boys and girls","15-(Boys)(FS)Super Mario-Black+Orange","14-15 Years","1","370.0","370.0",
"RTO_COMPLETE","186649334061531840_1","2025-08-12","Uttar Pradesh","Flawsome Elegant Girls Top & Bottom Sets","322-(Girls)(Joggeres)Butterfly Pink-White+Peach","10-11 Years","1","300.0","300.0",
"DELIVERED","186650986084856384_1","2025-08-12","Uttar Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","12-13 Years","1","350.0","350.0",
"DELIVERED","186654172404564160_1","2025-08-12","Gujarat","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186654788628546176_1","2025-08-12","Maharashtra","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","10-11 Years","1","270.0","270.0",
"RTO_COMPLETE","186654877568271040_1","2025-08-12","Maharashtra","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","9-10 Years","1","260.0","260.0",
"DELIVERED","186654886364217984_1","2025-08-12","Odisha","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","186655389538091648_1","2025-08-12","Odisha","Tinkle  Boys Top & Bottom Sets","15-(Boys)(FS)Super Mario-Black+Brown","11-12 Years","1","340.0","340.0",
"DELIVERED","186656667096608896_1","2025-08-12","Andhra Pradesh","Agile Boys Top & Bottom Sets","15-(Boys)(FS)Super Mario-White+Black","11-12 Years","1","340.0","340.0",
"DELIVERED","186658793010000448_1","2025-08-12","Uttar Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","6-12 Months","1","230.0","224.0",
"DELIVERED","186659219456704704_1","2025-08-12","Maharashtra","Flawsome Stylus Girls Top & Bottom Sets","(Girls)(Joggeres)Butterfly-White+Brown","11-12 Years","1","320.0","311.0",
"DOOR_STEP_EXCHANGED","183015277087396032_1","2025-08-12","Maharashtra","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","3-4 Years","1","240.0","240.0",
"RTO_COMPLETE","186661731782918784_1","2025-08-12","Haryana","Pretty Elegant Girls Top & Bottom Sets","06-(Girls)(Joggeres)Butterfly-White+Dark Pink","14-15 Years","1","370.0","370.0",
"DELIVERED","186662657201304128_1","2025-08-12","Chhattisgarh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","6-7 Years","1","290.0","290.0",
"DELIVERED","186663048978924160_1","2025-08-12","Maharashtra","Cute  Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","186663562759160000_1","2025-08-12","West Bengal","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186663935730287232_1","2025-08-12","Odisha","Pretty Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Full Black","2-3 Years","1","210.0","210.0",
"RTO_COMPLETE","186664678582358272_1","2025-08-12","Kerala","Cutiepie Elegant Girls Top & Bottom Sets","(Girls)(Joggeres)Butterfly-White+DarkPink","13-14 Years","1","340.0","340.0",
"LOST","186665454617789056_1","2025-08-12","Bihar","Cute Stylus Girls Top & Bottom Sets","(Girls)ButterFly langotiyu-White+Brown","13-14 Years","1","250.0","250.0",
"DELIVERED","186667715854664384_1","2025-08-12","Karnataka","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","186668699141304448_1","2025-08-12","Tamil Nadu","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","9-10 Years","1","320.0","320.0",
"DELIVERED","186669371563733120_1","2025-08-12","Uttar Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186670078984483392_1","2025-08-12","Uttarakhand","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","4-5 Years","1","270.0","270.0",
"DELIVERED","186670158415368448_1","2025-08-12","Punjab","Cute Stylus Girls Top & Bottom Sets","(Girls)ButterFly langotiyu-White+Brown","9-10 Years","1","250.0","250.0",
"DELIVERED","186670850787017344_1","2025-08-12","West Bengal","Modern Stylish Boys Top & Bottom Sets","121-ABCD-WHITE","9-10 Years","1","220.0","220.0",
"RTO_COMPLETE","186672375332143808_1","2025-08-12","Rajasthan","Agile Boys Top & Bottom Sets","15-(Boys)(FS)Super Mario-White+Black","14-15 Years","1","370.0","370.0",
"DELIVERED","186672750139568706_1","2025-08-12","Uttar Pradesh","Princess Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Pista+Black","8-9 Years","1","270.0","270.0",
"DELIVERED","186673088258142336_1","2025-08-12","Haryana","Flawsome Elegant Girls Top & Bottom Sets","29-(Girls)(Half Sleeve)(Joggeres)Ribbon Ladies-White+Black","12-13 Years","1","320.0","320.0",
"DELIVERED","186673877731295424_1","2025-08-12","Manipur","Princess Comfy Boys Top & Bottom Sets","124- Square -White","10-11 Years","1","295.0","295.0",
"DOOR_STEP_EXCHANGED","183281810795631041_1","2025-08-12","Uttar Pradesh","Princess Boys Top & Bottom Sets","06-(Boys)(Full sleeve)Bosten Lininig-Full Brown","4-5 Years","1","261.0","261.0",
"LOST","186675368693662400_1","2025-08-12","Uttar Pradesh","Cute Stylus Girls Top & Bottom Sets","(Girls)ButterFly langotiyu-White+Brown","11-12 Years","1","250.0","250.0",
"DELIVERED","186676409757663936_1","2025-08-12","Maharashtra","Pretty Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Full Black","3-4 Years","1","220.0","220.0",
"CANCELLED","186676599164269120_1","2025-08-12","Gujarat","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","13-14 Years","1","360.0","360.0",
"CANCELLED","186677042150146688_1","2025-08-12","Delhi","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","4-5 Years","1","210.0","204.0",
"RTO_COMPLETE","186677849338724545_1","2025-08-12","Kerala","Agile Elegant Boys Top & Bottom Sets","6-(Boys)(Full sleeve)Bosten Lininig-Full White.","4-5 Years","1","290.0","290.0",
"RTO_COMPLETE","186677849338724545_2","2025-08-12","Kerala","Agile Elegant Boys Top & Bottom Sets","6-(Boys)(Full sleeve)Bosten Lininig-Full White.","10-11 Years","1","350.0","350.0",
"RTO_COMPLETE","186677924765659712_1","2025-08-12","Maharashtra","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","186677937184768704_1","2025-08-12","West Bengal","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-7 Years","1","230.0","230.0",
"RTO_COMPLETE","186678315937984640_1","2025-08-12","Uttar Pradesh","Pretty Elegant Boys Top & Bottom Sets","126-(Boys)White Border -Brown","13-14 Years","1","370.0","370.0",
"DELIVERED","186678388759490688_1","2025-08-12","Karnataka","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-12 Months","1","170.0","170.0",
"DELIVERED","186678927103652416_1","2025-08-12","Karnataka","Modern Stylish Boys Top & Bottom Sets","121-ABCD-WHITE","13-14 Years","1","240.0","233.0",
"CANCELLED","186679114105852160_1","2025-08-12","Uttar Pradesh","Cute  Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186679525860753600_1","2025-08-12","Telangana","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","4-5 Years","1","270.0","270.0",
"DELIVERED","186679918905328320_1","2025-08-12","Gujarat","Modern Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Pista+Black","10-11 Years","1","270.0","270.0",
"RTO_COMPLETE","186680485669536384_1","2025-08-12","Tamil Nadu","Modern Stylish Boys Top & Bottom Sets","121-ABCD-WHITE","13-14 Years","1","240.0","240.0",
"RTO_COMPLETE","186680902535901312_1","2025-08-12","Tamil Nadu","Modern Stylish Boys Top & Bottom Sets","121-ABCD-WHITE","13-14 Years","1","240.0","240.0",
"CANCELLED","186681010946359488_1","2025-08-12","Madhya Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","13-14 Years","1","360.0","360.0",
"DELIVERED","186681590926328000_1","2025-08-12","Delhi","Modern Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Red+Black","5-6 Years","1","240.0","240.0",
"DELIVERED","186682316561891520_1","2025-08-12","Andhra Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","2-3 Years","1","250.0","250.0",
"DELIVERED","186682466303279816_1","2025-08-12","West Bengal","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","9-10 Years","1","260.0","253.0",
"DELIVERED","186683057783206017_1","2025-08-12","Gujarat","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","186683057783206017_2","2025-08-12","Gujarat","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186683265912959104_1","2025-08-12","Delhi","Flawsome Elegant Girls Top & Bottom Sets","157-(Girls)(Half Sleeve)-Pink Ribbon-White+Pink","14-15 Years","1","370.0","359.0",
"DELIVERED","186683707024540352_1","2025-08-12","Delhi","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186683900435939520_1","2025-08-12","Odisha","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","12-13 Years","1","350.0","350.0",
"DELIVERED","186684045609189568_1","2025-08-12","Maharashtra","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","2-3 Years","1","250.0","250.0",
"CANCELLED","186684901414899968_1","2025-08-12","Maharashtra","Princess Elegant Boys Top & Bottom Sets","10-(Boys)(Full sleeve)Tom&Jerry-Pista+Black","3-4 Years","1","220.0","220.0",
"DELIVERED","186685616233431232_1","2025-08-12","Gujarat","Cute  Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-12 Months","1","170.0","170.0",
"DELIVERED","186687010105430272_1","2025-08-12","Odisha","Flawsome Stylus Girls Top & Bottom Sets","(Girls)(Joggeres)Butterfly-White+Brown","10-11 Years","1","310.0","310.0",
"RTO_COMPLETE","186688159987298880_1","2025-08-12","Andhra Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","3-4 Years","1","260.0","260.0",
"DELIVERED","186688353067122880_1","2025-08-12","Gujarat","Cutiepie Classy Girls Top & Bottom Sets","53-(Girls)(Round)(Half Sleeve)Love-Pink+Black","2-3 Years","1","220.0","214.0",
"DELIVERED","186690528871477824_1","2025-08-12","Andhra Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","186690536286240960_1","2025-08-12","Bihar","Princess Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Maroon+Black","2-3 Years","1","190.0","190.0",
"RTO_COMPLETE","186690768584114880_1","2025-08-12","Rajasthan","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","12-13 Years","1","290.0","290.0",
"CANCELLED","184648307359060224_1","2025-08-12","Uttar Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","1-2 Years","1","240.0","240.0",
"DELIVERED","186692102603698752_1","2025-08-12","Goa","Cute Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Mahendi+Black","6-7 Years","1","230.0","230.0",
"RTO_COMPLETE","186692461418017344_1","2025-08-12","Kerala","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","2-3 Years","1","190.0","190.0",
"RTO_COMPLETE","186693170167312960_1","2025-08-12","Maharashtra","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","4-5 Years","1","270.0","270.0",
"RTO_COMPLETE","186694443871531136_1","2025-08-12","Uttar Pradesh","Modern Stylish Boys Top & Bottom Sets","121-ABCD-WHITE","8-9 Years","1","220.0","220.0",
"CANCELLED","183875053866500288_1","2025-08-12","Jharkhand","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","9-10 Years","1","310.0","310.0",
"RTO_COMPLETE","186694678140186752_1","2025-08-12","Bihar","Cutiepie Stylish Girls Top & Bottom Sets","101-Good Girl-Pista","7-8 Years","1","230.0","224.0",
"DELIVERED","186694935319446144_1","2025-08-12","Uttar Pradesh","Flawsome Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Yellow+Black","6-7 Years","1","230.0","230.0",
"CANCELLED","186695477486731456_1","2025-08-12","Uttar Pradesh","Tinkle Elegant Girls Top & Bottom Sets","94(Girls)(Half Sleeve)-Baby Hair-White+Baby Pink","7-8 Years","1","300.0","300.0",
"DELIVERED","186695566506561792_1","2025-08-12","Andhra Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","1-2 Years","1","240.0","240.0",
"DELIVERED","186697260875432133_1","2025-08-12","Uttar Pradesh","Pretty Comfy Girls Top & Bottom Sets","(Girls)(Joggeres)Ladies Hair -White+DarkPink","10-11 Years","1","310.0","301.0",
"DELIVERED","186697484888731776_1","2025-08-12","Andhra Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","9-10 Years","1","260.0","260.0",
"RTO_COMPLETE","186697760404455616_1","2025-08-12","Maharashtra","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","13-14 Years","1","360.0","360.0",
"DELIVERED","186697875186811520_1","2025-08-12","Maharashtra","Cute Trendy Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","13-14 Years","1","300.0","300.0",
"RTO_COMPLETE","186698123652153553_1","2025-08-12","Rajasthan","Flawsome Stylus Girls Top & Bottom Sets","(Girls)(Joggeres)Butterfly-White+Brown","9-10 Years","1","300.0","300.0",
"DOOR_STEP_EXCHANGED","184904259685552384_1","2025-08-12","Madhya Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","10-11 Years","1","330.0","330.0",
"CANCELLED","186698820426633472_1","2025-08-12","Bihar","Cute Stylus Girls Top & Bottom Sets","(Girls)ButterFly langotiyu-White+Brown","8-9 Years","1","250.0","243.0",
"DELIVERED","186699190578233536_1","2025-08-12","Telangana","Modern Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Pista+Black","12-13 Years","1","290.0","290.0",
"DELIVERED","186699545727271622_1","2025-08-12","Odisha","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","7-8 Years","1","300.0","291.0",
"RTO_COMPLETE","186699710794105536_1","2025-08-12","Bihar","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186699809087619776_1","2025-08-12","Gujarat","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","4-5 Years","1","270.0","270.0",
"DELIVERED","186700082349895808_1","2025-08-12","Karnataka","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","1-2 Years","1","240.0","233.0",
"DELIVERED","186700082349895808_2","2025-08-12","Karnataka","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","2-3 Years","1","250.0","243.0",
"DELIVERED","186700082349895808_3","2025-08-12","Karnataka","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","5-6 Years","1","280.0","272.0",
"CANCELLED","186701500763894336_1","2025-08-12","Odisha","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","13-14 Years","1","300.0","300.0",
"DELIVERED","186701910533763200_1","2025-08-12","Karnataka","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-12 Months","1","170.0","170.0",
"DELIVERED","186702031430664384_1","2025-08-12","Kerala","Princess Comfy Boys Top & Bottom Sets","124- Square -White","8-9 Years","1","275.0","275.0",
"DELIVERED","186702134066315904_1","2025-08-12","Maharashtra","Tinkle  Boys Top & Bottom Sets","15-(Boys)(FS)Super Mario-Black+Brown","7-8 Years","1","300.0","300.0",
"DELIVERED","186702234989392448_1","2025-08-12","Karnataka","Cute  Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186702191725146688_1","2025-08-12","Andhra Pradesh","Princess Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Maroon+Black","13-14 Years","1","300.0","291.0",
"DOOR_STEP_EXCHANGED","182701949509988928_1","2025-08-12","Tamil Nadu","Cutiepie Elegant Boys Top & Bottom Sets","448-(Boys)(Full Sleeve)Nice-White+Black","4-5 Years","1","270.0","270.0",
"DELIVERED","186702999233790592_1","2025-08-12","Bihar","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","2-3 Years","1","190.0","190.0",
"RTO_COMPLETE","186703153058574464_1","2025-08-12","Bihar","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","8-9 Years","1","250.0","250.0",
"RTO_COMPLETE","186703352523178176_1","2025-08-12","Uttar Pradesh","Cute  Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","13-14 Years","1","300.0","300.0",
"DELIVERED","186703478646440640_1","2025-08-12","Tamil Nadu","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-7 Years","1","230.0","230.0",
"RTO_COMPLETE","186704169607074048_1","2025-08-12","Chhattisgarh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","8-9 Years","1","250.0","250.0",
"RTO_COMPLETE","186704585858269376_1","2025-08-12","Assam","Tinkle Elegant Kids Girls Trackpants","PLAZA PINK AND BLACK","9-10 Years","1","270.0","270.0",
"DELIVERED","186704597153452288_1","2025-08-12","Andhra Pradesh","Cute Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Mahendi+Black","14-15 Years","1","310.0","301.0",
"DELIVERED","186704821867278464_1","2025-08-12","Telangana","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186704933247303872_1","2025-08-12","Uttar Pradesh","Cute Elegant Girls Top & Bottom Sets","06-(Girls)(Joggeres)Butterfly-White+Brown","14-15 Years","1","370.0","370.0",
"RTO_COMPLETE","186705599709343872_1","2025-08-12","Karnataka","Cute Elegant Girls Top & Bottom Sets","14-(Girls)(FS)Love Panda hand-Mahendi+Black","6-7 Years","1","230.0","230.0",
