"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","186735718314590400_1","2025-08-12","Odisha","35 DEGREE Girls Top & Bottom Sets","322-(Girls)(Joggeres)Butterfly Pink-White+Peach","8-9 Years","1","310.0","310.0",
"RTO_COMPLETE","186736142472512192_1","2025-08-12","Tamil Nadu","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-7 Years","1","230.0","230.0",
"CANCELLED","186737906320441984_1","2025-08-12","Bihar","Flawsome Elegant Girls Top & Bottom Sets","195-(Girls)(Half Sleeve)(Joggeres)-Big Hair BasketBall Girl-White+Orange","6-7 Years","1","290.0","290.0",
"RTO_COMPLETE","186738624866521344_1","2025-08-12","Delhi","Tinkle  Girls Top & Bottom Sets","29-(Girls)(Half Sleeve)(Joggeres)Ribbon Ladies-White+Black","12-13 Years","1","320.0","320.0",
"RTO_COMPLETE","186740856589189824_1","2025-08-12","Maharashtra","Pretty Elegant Boys Top & Bottom Sets","4-(Boys)(Pocket)(HS)Smile-Orange+Black","1-2 Years","1","220.0","220.0",
"DELIVERED","186740881955516544_1","2025-08-12","Kerala","Flawsome Elegant Girls Top & Bottom Sets","195-(Girls)(Half Sleeve)(Joggeres)-Big Hair BasketBall Girl-White+Orange","6-7 Years","1","290.0","290.0",
"DELIVERED","186745438970626240_1","2025-08-12","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186745669531439360_1","2025-08-12","Madhya Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","186746078547177600_1","2025-08-12","West Bengal","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","12-13 Years","1","343.0","343.0",
"DELIVERED","186746912157758016_1","2025-08-12","Jharkhand","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-7 Years","1","230.0","230.0",
"DOOR_STEP_EXCHANGED","183507749476041280_1","2025-08-12","Tamil Nadu","Flawsome Stylish Girls Top & Bottom Sets","10-(Girls)Princess-Pink+White+Grey","11-12 Years","1","258.0","258.0",
"DELIVERED","186747694960918720_1","2025-08-12","Punjab","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"CANCELLED","186747670247796864_1","2025-08-12","Maharashtra","Princess Classy Boys Top & Bottom Sets","(Boys)(Half Sleeve+Chadda)Duck-AquaBlue+Black","8-9 Years","1","239.0","235.0",
"RTO_COMPLETE","186747852507906752_1","2025-08-12","Uttar Pradesh","Baby boy clothing set, Boy's ke kapde, kid's clothing set, children clothing wear, kid's wear,1 year boy clothes, 2 year boy dress,3 year boy kapde,4 year boy clothes,5 year boy dress","HF-Pista-1","2-3 Years","1","190.0","190.0",
"DELIVERED","186748331640029888_1","2025-08-12","Odisha","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","8-9 Years","1","250.0","250.0",
"CANCELLED","186749944437457088_1","2025-08-12","Andhra Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","14-15 Years","1","353.0","346.0",
"CANCELLED","186751694713160320_1","2025-08-12","Gujarat","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","8-9 Years","1","304.0","304.0",
"DELIVERED","186755580143309056_1","2025-08-12","Rajasthan","Modern Elegant Boys Top & Bottom Sets","4-(Boys)(Pocket)(HS)Smile-SkyBlue+Black","9-10 Years","1","310.0","310.0",
"DELIVERED","186757247615140480_1","2025-08-12","Kerala","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","7-8 Years","1","294.0","294.0",
"DELIVERED","186758198680645760_1","2025-08-12","Delhi","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","186758351827550400_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"RTO_COMPLETE","186761533542600960_1","2025-08-12","Rajasthan","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186764300000456832_1","2025-08-12","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186764586191225536_1","2025-08-12","West Bengal","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","186764613164794560_1","2025-08-12","West Bengal","Pretty Fancy Girls Top & Bottom Sets","12-(Girls)(Half Sleeve)Too Cute-Pink+Grey","12-13 Years","1","290.0","290.0",
"DELIVERED","186764615199523456_1","2025-08-12","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186768799406723328_1","2025-08-12","Kerala","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","2-3 Years","1","190.0","190.0",
"RTO_COMPLETE","186768955866640512_1","2025-08-12","Rajasthan","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-12 Months","1","170.0","170.0",
"CANCELLED","186770372074209984_1","2025-08-12","Uttarakhand","Princess Elegant Girls Top & Bottom Sets","191-(Girls)(Half Sleeve)(Joggeres)-CUpCacl Girl-White+Dark Pink","13-14 Years","1","360.0","360.0",
"DELIVERED","186772479233819328_1","2025-08-12","Karnataka","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","186772882193187520_1","2025-08-12","Maharashtra","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","186773839363211904_1","2025-08-12","Telangana","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","5-6 Years","1","220.0","220.0",
"CANCELLED","186774167059722816_1","2025-08-12","Delhi","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","9-10 Years","1","314.0","314.0",
"DELIVERED","186777513153052864_1","2025-08-12","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DOOR_STEP_EXCHANGED","184912893312828096_1","2025-08-12","Maharashtra","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","6-7 Years","1","247.0","247.0",
"CANCELLED","186783381210763520_1","2025-08-12","Uttar Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","8-9 Years","1","304.0","304.0",
"RTO_COMPLETE","186783706395152640_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","186785192172613760_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"CANCELLED","186786857660252864_1","2025-08-12","Tamil Nadu","Flawsome Stylish Girls Top & Bottom Sets","10-(Girls)Princess-Pink+White+Grey","13-14 Years","1","320.0","320.0",
"DELIVERED","186787819669188736_1","2025-08-12","Gujarat","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","8-9 Years","1","304.0","304.0",
"DELIVERED","186787826048725121_1","2025-08-12","Odisha","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","13-14 Years","1","353.0","346.0",
"CANCELLED","186790099483951808_1","2025-08-12","Karnataka","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","2-3 Years","1","225.0","225.0",
"RTO_COMPLETE","186790124645040320_1","2025-08-12","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"CANCELLED","186793256175321280_1","2025-08-12","Kerala","Baby boy clothing set, Boy's ke kapde, kid's clothing set, children clothing wear, kid's wear,1 year boy clothes, 2 year boy dress,3 year boy kapde,4 year boy clothes,5 year boy dress","2-High Five-Maroon -","4-5 Years","1","200.0","200.0",
"CANCELLED","186795497841782912_1","2025-08-12","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
"CANCELLED","186795536601628865_1","2025-08-12","Chhattisgarh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186796855378886848_1","2025-08-12","Uttarakhand","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","1-2 Years","1","180.0","180.0",
"DELIVERED","186798058012705408_1","2025-08-12","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
"RTO_COMPLETE","186798824492401280_1","2025-08-12","Karnataka","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","1-2 Years","1","180.0","180.0",
"RTO_COMPLETE","186806660211442304_1","2025-08-12","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-7 Years","1","230.0","230.0",
"RTO_COMPLETE","186806720625086720_1","2025-08-12","Andhra Pradesh","Flawsome Elegant Boys Top & Bottom Sets","7-(BOYS)(FULL SLEEVE)BROOKLYN-WHITE+RED","9-10 Years","1","270.0","270.0",
"DELIVERED","186807826512900672_1","2025-08-12","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-12 Months","1","170.0","170.0",
"DELIVERED","186808026828665409_1","2025-08-12","Maharashtra","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","10-11 Years","1","323.0","323.0",
"DELIVERED","186810476540432640_1","2025-08-12","Tamil Nadu","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","12-13 Years","1","340.0","340.0",
"RTO_COMPLETE","186811739424395520_1","2025-08-12","Jammu & Kashmir","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","186812040026812992_1","2025-08-12","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","186813400663491200_1","2025-08-12","West Bengal","Pretty Elegant Boys Top & Bottom Sets","345-(Boys)(Half Sleeve)(Summer)Black Teddy Full White","7-8 Years","1","240.0","240.0",
"RTO_COMPLETE","186814772472496320_1","2025-08-12","Maharashtra","Girl Casual Lightweight Sports Pants, Solid Black , Street Fashion, Ankle-Length Bottoms, Suitable For All Seasons","2 PLAIN JOGGERES COMBO (PEACH+BLACK)","14-15 Years","1","340.0","340.0",
"DELIVERED","186816929728589952_1","2025-08-12","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"CANCELLED","186820289005383808_1","2025-08-12","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"CANCELLED","186820539698933888_1","2025-08-12","Bihar","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","186822012500472384_1","2025-08-12","Jharkhand","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","13-14 Years","1","360.0","360.0",
"DELIVERED","186822786910753024_1","2025-08-12","Andhra Pradesh","Pretty Elegant Boys Top & Bottom Sets","4-(Boys)(Pocket)(HS)Smile-Orange+Black","14-15 Years","1","360.0","360.0",
"DELIVERED","186822859606429952_1","2025-08-12","Tamil Nadu","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","1-2 Years","1","180.0","180.0",
"DELIVERED","186823572836352640_1","2025-08-12","Madhya Pradesh","Baby boy clothing set, Boy's ke kapde, kid's clothing set, children clothing wear, kid's wear,1 year boy clothes, 2 year boy dress,3 year boy kapde,4 year boy clothes,5 year boy dress","HF-MAROON-1","0-1 Years","1","170.0","165.0",
"DELIVERED","186823640212619456_1","2025-08-12","Bihar","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-12 Months","1","170.0","170.0",
"DELIVERED","186824702906646720_1","2025-08-12","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
"DELIVERED","186825758626087616_1","2025-08-12","Andhra Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","3-4 Years","1","200.0","200.0",
"CANCELLED","186827264191938752_1","2025-08-12","Odisha","Tinkle  Boys Top & Bottom Sets","232-(Boys)(Full sleeve)-Break The Rule-White+Orange","12-13 Years","1","300.0","300.0",
"DELIVERED","186828953582092480_1","2025-08-12","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","186830249349116032_1","2025-08-12","Tamil Nadu","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","13-14 Years","1","353.0","353.0",
"DELIVERED","186832392118649024_1","2025-08-12","Madhya Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186834227706004160_1","2025-08-12","Telangana","Baby boy clothing set, Boy's ke kapde, kid's clothing set, children clothing wear, kid's wear,1 year boy clothes, 2 year boy dress,3 year boy kapde,4 year boy clothes,5 year boy dress","HF-BLUE-1","2-3 Years","1","190.0","185.0",
"DELIVERED","186835416187699840_1","2025-08-12","Assam","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","10-11 Years","1","330.0","330.0",
"DELIVERED","186838500350595328_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186839304546583168_1","2025-08-12","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","8-9 Years","1","250.0","250.0",
"RTO_COMPLETE","186841585454969408_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186842601423683776_1","2025-08-12","Uttar Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","11-12 Years","1","313.0","313.0",
"DELIVERED","186844643945641792_1","2025-08-12","Madhya Pradesh","Flawsome Stylish Girls Top & Bottom Sets","10-(Girls)Princess-Pink+White+Grey","13-14 Years","1","320.0","320.0",
"DELIVERED","186844956203184704_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","186847424592265408_1","2025-08-12","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","280.0",
"CANCELLED","186847842407780608_1","2025-08-12","Maharashtra","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","13-14 Years","1","353.0","353.0",
"DELIVERED","186848062914719872_1","2025-08-12","Gujarat","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","186848769932818240_1","2025-08-12","Tamil Nadu","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","10-11 Years","1","330.0","330.0",
"DELIVERED","186848828552675968_1","2025-08-12","Uttar Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","13-14 Years","1","333.0","333.0",
"DELIVERED","186849901102287552_1","2025-08-12","Madhya Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","7-8 Years","1","294.0","294.0",
"DELIVERED","186850042668436099_1","2025-08-12","Kerala","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","186850358591723904_1","2025-08-12","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"RTO_COMPLETE","186853320927975808_1","2025-08-12","Delhi","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","186853949578440832_1","2025-08-12","Uttar Pradesh","Pretty Fancy Girls Top & Bottom Sets","12-(Girls)(Half Sleeve)Too Cute-Pink+Grey","9-10 Years","1","255.0","250.0",
"DELIVERED","186854432486264576_1","2025-08-12","Assam","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","8-9 Years","1","250.0","250.0",
"RTO_COMPLETE","186854579311448320_1","2025-08-12","Rajasthan","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","186854722463889216_1","2025-08-12","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-7 Years","1","230.0","230.0",
"RTO_COMPLETE","186855444169388608_1","2025-08-12","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
